,sensor_id,x,y,z
5119,5119,-10.97,6.72,-220.08
5120,5120,-10.97,6.72,-227.09
5121,5121,-10.97,6.72,-234.09
5122,5122,-10.97,6.72,-241.1
5123,5123,-10.97,6.72,-248.11
5124,5124,-10.97,6.72,-255.12
5125,5125,-10.97,6.72,-262.13
5126,5126,-10.97,6.72,-269.14
5127,5127,-10.97,6.72,-276.15
5128,5128,-10.97,6.72,-283.15
5129,5129,-10.97,6.72,-290.16
5130,5130,-10.97,6.72,-297.17
5131,5131,-10.97,6.72,-304.18
5132,5132,-10.97,6.72,-311.19
5133,5133,-10.97,6.72,-318.2
5134,5134,-10.97,6.72,-325.21
5135,5135,-10.97,6.72,-332.21
5136,5136,-10.97,6.72,-339.22
5137,5137,-10.97,6.72,-346.23
5138,5138,-10.97,6.72,-353.24
5139,5139,-10.97,6.72,-360.25
5140,5140,-10.97,6.72,-367.26
5141,5141,-10.97,6.72,-374.27
5142,5142,-10.97,6.72,-381.27
5143,5143,-10.97,6.72,-388.28
5144,5144,-10.97,6.72,-395.29
5145,5145,-10.97,6.72,-402.3
5146,5146,-10.97,6.72,-409.31
5147,5147,-10.97,6.72,-416.32
5148,5148,-10.97,6.72,-423.33
5149,5149,-10.97,6.72,-430.33
5150,5150,-10.97,6.72,-437.34
5151,5151,-10.97,6.72,-444.35
5152,5152,-10.97,6.72,-451.36
5153,5153,-10.97,6.72,-458.37
5154,5154,-10.97,6.72,-465.38
5155,5155,-10.97,6.72,-472.39
5156,5156,-10.97,6.72,-479.39
5157,5157,-10.97,6.72,-486.4
5158,5158,-10.97,6.72,-493.41
5159,5159,-10.97,6.72,-500.73
